"url","provenance","qualification"
"https://gsmg.io/shared/99202f706a2f60af166e","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/99202f706a2f60af166e.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/9b3723b15fc2f830c48d","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/9b3723b15fc2f830c48d.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/9b7f7bb46f04e28047ea","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/9c718fae7506bfcd4173","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/9c718fae7506bfcd4173.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/9f5e0ca078aabf7ef71d","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/9f5e0ca078aabf7ef71d.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/a48ce01698e82c3286fd","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/a48ce01698e82c3286fd.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/ab2981bba653155b80a4","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/ab2981bba653155b80a4.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/b329f1c392708b075886","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/b329f1c392708b075886.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/b4242514d610ca3384c5","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/b4242514d610ca3384c5.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/b5eb3ae53f97d30d56a9","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/b5eb3ae53f97d30d56a9.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/be0d1fdc58c61e52b346","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/be0d1fdc58c61e52b346.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/c079107baa77ef0970e2","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/c079107baa77ef0970e2.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/c6c20f9dd270bf5f0f01","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/c6c20f9dd270bf5f0f01.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/c7c71a8ba5ad715caaf4.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/d3234e9c2342564f06d6","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/d3234e9c2342564f06d6.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/d5e79ae39791ce517642","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/d5e79ae39791ce517642.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/e673d0110015c87b2551","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/e673d0110015c87b2551.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/eca651c3d793bb925ac7","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/eca651c3d793bb925ac7.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/f02ba784c89afa091626","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/f02ba784c89afa091626.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/fc4ea4e1e388846fdf2e","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/fc4ea4e1e388846fdf2e.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/ffb8ee224794e8512fb9","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/shared/ffb8ee224794e8512fb9.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/sitemap.xml","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/static/css/puzzle.css","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/static/images/","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/static/images/door.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/subscriptions","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/t","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/t-","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/terms","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/TheArchitectChoice","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/thepuzzlestartshere","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted","wayback|urlscan","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted/img/black_banking%20-%20war.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted/img/blue_ca.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted/img/blue_dig_i.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted/img/blue_lock_lo.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted/img/red_crypto_gic.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted/img/red_n_you.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted/img/red_open_lock_n_ing.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted/img/red_t.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted%0A","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted%29%5C%5Cn%5C","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted%29%5Cu003cspan","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted%5C","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/theseedisplanted%5Cu003c/a%5Cu003e%5Cu003c/h2%5Cu003e%5Cu003ca","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/thSeedisplanted","wayback|urlscan","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/thSeedisplanted/1GSMG1JC9wtdSwfwApgj2xcmJPAwx7prBe","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/to%20an%20array.%20%20%20%20%20%2A%20%20%20%20%20%2A%20@static%20%20%20%20%20%2A%20@since%200.1.0%20%20%20%20%20%2A%20@memberOf%20_%20%20%20%20%20%2A%20@category%20Lang%20%20%20%20%20%2A%20@param%20%7B%2A%7D%20value%20The%20value%20to%20convert.%20%20%20%20%20%2A%20@returns%20%7BArray%7D%20Returns%20the%20converted%20array.%20%20%20%20%20%2A%20@example%20%20%20%20%20%2A%20%20%20%20%20%2A%20_.toArray(%7B%20%27a%27:%201,%20%27b%27:%202%20%7D);%20%20%20%20%20%2A%20/%20=%3E%20%5B1,%202%5D%20%20%20%20%20%2A%20%20%20%20%20%2A%20_.toArray(%27abc%27);%20%20%20%20%20%2A%20/%20=%3E%20%5B%27a%27,%20%27b%27,%20%27c%27%5D%20%20%20%20%20%2A%20%20%20%20%20%2A%20_.toArray(1);%20%20%20%20%20%2A%20/%20=%3E%20%5B%5D%20%20%20%20%20%2A%20%20%20%20%20%2A%20_.toArray(null);%20%20%20%20%20%2A%20/%20=%3E%20%5B%5D%20%20%20%20%20%2A/%20%20%20%20function%20toArray(value)%20%7B%20%20%20%20%20%20if%20(!value)%20%7B%20%20%20%20%20%20%20%20return%20%5B%5D;%20%20%20%20%20%20%7D%20%20%20%20%20%20if%20(isArrayLike(value))%20%7B%20%20%20%20%20%20%20%20return%20isString(value)%20?%20stringToArray(value)%20:%20copyArray(value)%3B%20%20%20%20%20%20%7D%20%20%20%20%20%20if%20(symIterator%20&&%20value%5BsymIterator%5D)%20%7B%20%20%20%20%20%20%20%20return%20iteratorToArray(value%5BsymIterator%5D())%3B%20%20%20%20%20%20%7D%20%20%20%20%20%20var%20tag%20=%20getTag(value),%20%20%20%20%20%20%20%20%20%20func%20=%20tag%20==%20mapTag%20%3F%20mapToArray%20:%20(tag%20==%20setTag%20%3F%20setToArray%20:%20values)%3B%20%20%20%20%20%20return%20func(value)%3B%20%20%20%20%7D%20%20%20%20%2F%2A%2A%20%20%20%20%20%2A%20Converts%20","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/version.json","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/war","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/whiterose","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/whiteroseredqueen","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/youarewrongaboutdirhunt","wayback|urlscan","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/youmeandself","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/youmeiandself","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/youmeisandself","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/youmeizandself","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://gsmg.io/yummy","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/1","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/1955373-introduction-of-the-gsmg-platform","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/1955373-introduction-to-the-gsmg-platform","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/1959083-dashboard","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2011629-the-compounding-effect","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054620-adding-more-funds","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054628-how-many-markets-can-be-traded-how-much-funds-are-required","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054738-dyor-do-your-own-research-on-markets-before-selecting-them","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054759-cost-averaging-is-a-long-term-strategy","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054830-exchange-account-on-bittrex","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054838-minimum-btc-eth-usdt-to-get-started","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054882-alts-can-also-be-used-to-start-trading-with-gsmg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054896-how-to-connect-your-gsmg-account-to-bittrex-and-start-trading-automagically","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054896-how-to-connect-your-gsmg-account-to-bittrex-or-binance-and-start-trading-automagically","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054908-gsmg-fuel-the-payment-system","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054908-the-gsmg-fuel-system","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054914-is-manual-trading-on-the-exchange-account-used-by-the-gsmg-platform-possible","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054930-first-few-days-weeks-using-gsmg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054953-i-have-profit-and-started-with-x-xx-btc-eth-but-my-account-value-is-down","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054962-does-it-sell-positions-at-a-loss","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054966-information-about-dashboard-stats","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2054985-how-do-the-basic-market-allocation-settings-work","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2055014-reporting-possible-issues-with-the-gsmg-platform","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2055026-what-exchanges-are-supported-and-will-there-be-more-added","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2055032-what-are-the-advanced-features-that-are-visible-per-selected-market-in-the-markets-menu-and-what-do-they-do","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2055095-the-how-to-setup-your-gsmg-account-with-bittrex","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2056477-ip-whitelisting-binance-only","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2056477-ip-whitelisting-bittrex-and-binance-only","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2056477-ip-whitelisting-bittrex-only","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2207973-affiliate-and-friend-referral-programs","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2207973-affiliate-and-referral-programs","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2212926-quick-starting-guide-to-using-gsmg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2212926-tl-dr-quick-start-guide-to-using-gsmg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2227550-surplus-selling","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2227563-min-trade-profit-percentage","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2227563-minimum-trade-profit-percentage","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2227566-max-buy-price","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2227579-trade-engine-aggressiveness","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2249938-tabtrader-for-android-how-to-set-it-up-for-gsmg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2506867-release-reserved-funds","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2506867-release-reserved-funds-removing-the-order-history","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/2673271-the-how-to-setup-your-gsmg-account-with-binance","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/3316392-fractional-account-value","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/3316392-fractional-account-value-for-a-base-currency","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/3470554-trailing-stop","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/3470554-trailing-stop-loss-orders","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/3628355-minimum-funds-required-rule-of-thumb","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/4146917-exchange-account-on-binance","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/4146917-generate-api-key-secret-on-binance","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/5524092-what-is-the-base-quote-currency","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/5524092-what-is-the-base-quote-target-currency","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/5627617-buy-entry-modulation","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/5627889-follow-gsmg-optimised-minimum-trade-profit-percentage","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/5628007-hodl-amount","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/5630464-adding-manual-buy-orders-to-the-order-history","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/5630507-what-are-surplus-funds","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/5638736-topping-up-your-gsmg-account","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/5894754-funding-health","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/6680418-buy-and-take-profit-suggestions","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/8025260-migrate-from-binance-to-huobi-or-bittrex","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/articles/8385314-huobi-create-an-api-key-for-trading-with-gsmg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147161-general-how-to-use-and-configure-the-gsmg-platform","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147161-gsmg-automated-trading-use-and-configuration","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147166-getting-started","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147174-other","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147188-step-by-step-how-to-guide","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147190-how-does-it-work","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147197-getting-started","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147205-dashboard-menu","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147207-things-to-consider-when-using-gsmg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147215-market-settings","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147223-security","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147224-what-does-it-cost","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147232-quick-start-must-knows","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147240-advanced-settings","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/1147254-using-3rd-party-apps","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/en/collections/3687252-gsmg-insights-about","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/favicon.ico","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/general-how-to-use-and-configure-the-gsmg-platform","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/getting-started","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/other","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/robots.txt","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://help.gsmg.io/sitemap.xml","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://openpgpkey.gsmg.io/","certificate-transparency-hostname-only","Inferred HTTPS root from a certificate name; no archived/public scan URL and no current DNS answer."
"https://slack-invite.gsmg.io/","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://slack-invite.gsmg.io/favicon.ico","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://slack-invite.gsmg.io/robots.txt","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://slack-invite.gsmg.io/sitemap.xml","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://stats.gsmg.io/","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://stats.gsmg.io/favicon.ico","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://stats.gsmg.io/robots.txt","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://stats.gsmg.io/sitemap.xml","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://wishes.gsmg.io/","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/","wayback|urlscan","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/api/v1/subscriptions","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/api/v1/subscriptions/history","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/api/v1/subscriptions/market-features","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/css/app.css?id=3d440e507ce82e9e50f6","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/css/app.css?id=7c32eabe230f33bc3962","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/css/app.css?id=999dce031bf668e1b711","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/favicon.ico","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/favicon.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/fonts/lato-regular-webfont.woff2","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/divider.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/favicon_small.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/favicon_small.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/front_bg.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/front_binance.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/front_easy.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/front_fee.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/front_huobi.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/front_safe.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/front_stress.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/front_top_gsmg.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/logo_medium.png","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/menu/burger_menu.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/menu/global_statistics.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/menu/help_center.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
"https://www.gsmg.io/img/menu/logout.svg","wayback","Exact observed URL string; observation does not by itself prove unique or puzzle-bearing content."
